,dateRep,cases,deaths,countriesAndTerritories
48605,2020-05-19,3,0,Uruguay
48606,2020-05-18,1,1,Uruguay
48607,2020-05-17,1,0,Uruguay
48608,2020-05-16,8,0,Uruguay
48609,2020-05-15,5,0,Uruguay
48610,2020-05-14,2,0,Uruguay
48611,2020-05-13,6,0,Uruguay
48612,2020-05-12,4,0,Uruguay
48613,2020-05-11,5,1,Uruguay
48614,2020-05-10,8,0,Uruguay
48615,2020-05-09,10,1,Uruguay
48616,2020-05-08,11,0,Uruguay
48617,2020-05-07,3,0,Uruguay
48618,2020-05-06,13,0,Uruguay
48619,2020-05-05,2,0,Uruguay
48620,2020-05-04,3,0,Uruguay
48621,2020-05-03,4,0,Uruguay
48622,2020-05-02,5,0,Uruguay
48623,2020-05-01,13,2,Uruguay
48624,2020-04-30,5,0,Uruguay
48625,2020-04-29,5,0,Uruguay
48626,2020-04-28,14,0,Uruguay
48627,2020-04-27,10,1,Uruguay
48628,2020-04-26,33,2,Uruguay
48629,2020-04-25,6,0,Uruguay
48630,2020-04-24,8,0,Uruguay
48631,2020-04-23,6,0,Uruguay
48632,2020-04-22,8,2,Uruguay
48633,2020-04-21,7,0,Uruguay
48634,2020-04-20,11,1,Uruguay
48635,2020-04-19,9,0,Uruguay
48636,2020-04-18,6,0,Uruguay
48637,2020-04-17,9,0,Uruguay
48638,2020-04-16,10,1,Uruguay
48639,2020-04-15,11,0,Uruguay
48640,2020-04-14,7,0,Uruguay
48641,2020-04-13,12,1,Uruguay
48642,2020-04-12,7,0,Uruguay
48643,2020-04-11,13,0,Uruguay
48644,2020-04-10,7,0,Uruguay
48645,2020-04-09,9,0,Uruguay
48646,2020-04-08,6,1,Uruguay
48647,2020-04-07,4,0,Uruguay
48648,2020-04-06,17,1,Uruguay
48649,2020-04-05,19,1,Uruguay
48650,2020-04-04,12,0,Uruguay
48651,2020-04-03,18,2,Uruguay
48652,2020-04-02,11,1,Uruguay
48653,2020-04-01,6,0,Uruguay
48654,2020-03-31,29,0,Uruguay
48655,2020-03-30,36,1,Uruguay
48656,2020-03-29,21,0,Uruguay
48657,2020-03-28,0,0,Uruguay
48658,2020-03-27,21,0,Uruguay
48659,2020-03-26,28,0,Uruguay
48660,2020-03-25,27,0,Uruguay
48661,2020-03-24,4,0,Uruguay
48662,2020-03-23,23,0,Uruguay
48663,2020-03-22,25,0,Uruguay
48664,2020-03-21,16,0,Uruguay
48665,2020-03-20,15,0,Uruguay
48666,2020-03-19,29,0,Uruguay
48667,2020-03-18,21,0,Uruguay
48668,2020-03-17,21,0,Uruguay
48669,2020-03-16,2,0,Uruguay
48670,2020-03-15,6,0,Uruguay
48671,2020-10-20,307,4,Uzbekistan
48672,2020-10-19,306,4,Uzbekistan
48673,2020-10-18,540,5,Uzbekistan
48674,2020-10-17,100,1,Uzbekistan
48675,2020-10-16,309,3,Uzbekistan
48676,2020-10-15,316,4,Uzbekistan
48677,2020-10-14,325,2,Uzbekistan
48678,2020-10-13,436,5,Uzbekistan
48679,2020-10-12,204,2,Uzbekistan
48680,2020-10-11,552,5,Uzbekistan
48681,2020-10-10,220,2,Uzbekistan
48682,2020-10-09,217,2,Uzbekistan
48683,2020-10-08,562,5,Uzbekistan
48684,2020-10-07,397,4,Uzbekistan
48685,2020-10-06,87,2,Uzbekistan
48686,2020-10-05,438,4,Uzbekistan
48687,2020-10-04,645,4,Uzbekistan
48688,2020-10-03,322,3,Uzbekistan
48689,2020-10-02,457,1,Uzbekistan
48690,2020-10-01,478,3,Uzbekistan
48691,2020-09-30,451,5,Uzbekistan
48692,2020-09-29,475,3,Uzbekistan
48693,2020-09-28,640,6,Uzbekistan
48694,2020-09-27,491,4,Uzbekistan
48695,2020-09-26,496,3,Uzbekistan
48696,2020-09-25,299,2,Uzbekistan
48697,2020-09-24,616,2,Uzbekistan
48698,2020-09-23,560,3,Uzbekistan
48699,2020-09-22,702,5,Uzbekistan
48700,2020-09-21,554,6,Uzbekistan
48701,2020-09-20,982,10,Uzbekistan
48702,2020-09-19,259,2,Uzbekistan
48703,2020-09-18,609,6,Uzbekistan
48704,2020-09-17,609,6,Uzbekistan
48705,2020-09-16,584,5,Uzbekistan
48706,2020-09-15,572,6,Uzbekistan
48707,2020-09-14,578,6,Uzbekistan
48708,2020-09-13,544,6,Uzbekistan
48709,2020-09-12,571,7,Uzbekistan
48710,2020-09-11,767,7,Uzbekistan
48711,2020-09-10,603,6,Uzbekistan
48712,2020-09-09,450,6,Uzbekistan
48713,2020-09-08,332,6,Uzbekistan
48714,2020-09-07,299,5,Uzbekistan
48715,2020-09-06,478,7,Uzbekistan
48716,2020-09-05,93,2,Uzbekistan
48717,2020-09-04,365,7,Uzbekistan
48718,2020-09-03,170,3,Uzbekistan
48719,2020-09-02,376,4,Uzbekistan
48720,2020-09-01,343,5,Uzbekistan
48721,2020-08-31,348,6,Uzbekistan
48722,2020-08-30,350,6,Uzbekistan
48723,2020-08-29,340,5,Uzbekistan
48724,2020-08-28,418,5,Uzbekistan
48725,2020-08-27,405,6,Uzbekistan
48726,2020-08-26,284,7,Uzbekistan
48727,2020-08-25,560,9,Uzbekistan
48728,2020-08-24,248,4,Uzbekistan
48729,2020-08-23,467,7,Uzbekistan
48730,2020-08-22,406,6,Uzbekistan
48731,2020-08-21,459,6,Uzbekistan
48732,2020-08-20,606,5,Uzbekistan
48733,2020-08-19,660,5,Uzbekistan
48734,2020-08-18,1156,12,Uzbekistan
48735,2020-08-17,0,0,Uzbekistan
48736,2020-08-16,693,5,Uzbekistan
48737,2020-08-15,690,5,Uzbekistan
48738,2020-08-14,724,5,Uzbekistan
48739,2020-08-13,622,5,Uzbekistan
48740,2020-08-12,670,6,Uzbekistan
48741,2020-08-11,725,6,Uzbekistan
48742,2020-08-10,623,6,Uzbekistan
48743,2020-08-09,738,5,Uzbekistan
48744,2020-08-08,650,6,Uzbekistan
48745,2020-08-07,740,6,Uzbekistan
48746,2020-08-06,755,6,Uzbekistan
48747,2020-08-05,764,6,Uzbekistan
48748,2020-08-04,722,6,Uzbekistan
48749,2020-08-03,788,6,Uzbekistan
48750,2020-08-02,736,6,Uzbekistan
48751,2020-08-01,746,6,Uzbekistan
48752,2020-07-31,686,5,Uzbekistan
48753,2020-07-30,703,5,Uzbekistan
48754,2020-07-29,663,5,Uzbekistan
48755,2020-07-28,686,5,Uzbekistan
48756,2020-07-27,594,5,Uzbekistan
48757,2020-07-26,573,5,Uzbekistan
48758,2020-07-25,667,4,Uzbekistan
48759,2020-07-24,455,4,Uzbekistan
48760,2020-07-23,360,3,Uzbekistan
48761,2020-07-22,581,4,Uzbekistan
48762,2020-07-21,624,4,Uzbekistan
48763,2020-07-20,537,4,Uzbekistan
48764,2020-07-19,533,4,Uzbekistan
48765,2020-07-18,547,4,Uzbekistan
48766,2020-07-17,562,4,Uzbekistan
48767,2020-07-16,494,4,Uzbekistan
48768,2020-07-15,421,4,Uzbekistan
48769,2020-07-14,679,3,Uzbekistan
48770,2020-07-13,680,4,Uzbekistan
48771,2020-07-12,307,2,Uzbekistan
48772,2020-07-11,483,3,Uzbekistan
48773,2020-07-10,464,5,Uzbekistan
48774,2020-07-09,421,6,Uzbekistan
48775,2020-07-08,379,3,Uzbekistan
48776,2020-07-07,316,3,Uzbekistan
48777,2020-07-06,314,4,Uzbekistan
48778,2020-07-05,329,2,Uzbekistan
48779,2020-07-04,301,2,Uzbekistan
48780,2020-07-03,295,1,Uzbekistan
48781,2020-07-02,277,0,Uzbekistan
48782,2020-07-01,329,2,Uzbekistan
48783,2020-06-30,267,2,Uzbekistan
48784,2020-06-29,306,2,Uzbekistan
48785,2020-06-28,235,0,Uzbekistan
48786,2020-06-27,262,0,Uzbekistan
48787,2020-06-26,238,1,Uzbekistan
48788,2020-06-25,235,0,Uzbekistan
48789,2020-06-24,255,0,Uzbekistan
48790,2020-06-23,142,0,Uzbekistan
48791,2020-06-22,142,0,Uzbekistan
48792,2020-06-21,191,0,Uzbekistan
48793,2020-06-20,170,0,Uzbekistan
48794,2020-06-19,158,0,Uzbekistan
48795,2020-06-18,136,0,Uzbekistan
48796,2020-06-17,268,0,Uzbekistan
48797,2020-06-16,190,0,Uzbekistan
48798,2020-06-15,109,0,Uzbekistan
48799,2020-06-14,93,0,Uzbekistan
48800,2020-06-13,82,0,Uzbekistan
48801,2020-06-12,124,0,Uzbekistan
48802,2020-06-11,148,1,Uzbekistan
48803,2020-06-10,99,0,Uzbekistan
48804,2020-06-09,96,1,Uzbekistan
48805,2020-06-08,171,0,Uzbekistan
48806,2020-06-07,159,1,Uzbekistan
48807,2020-06-06,57,0,Uzbekistan
48808,2020-06-05,91,0,Uzbekistan
48809,2020-06-04,105,1,Uzbekistan
48810,2020-06-03,51,0,Uzbekistan
48811,2020-06-02,56,0,Uzbekistan
48812,2020-06-01,108,1,Uzbekistan
48813,2020-05-31,41,0,Uzbekistan
48814,2020-05-30,69,0,Uzbekistan
48815,2020-05-29,111,0,Uzbekistan
48816,2020-05-28,0,0,Uzbekistan
48817,2020-05-27,72,1,Uzbekistan
48818,2020-05-26,97,0,Uzbekistan
48819,2020-05-25,32,0,Uzbekistan
48820,2020-05-24,54,0,Uzbekistan
48821,2020-05-23,72,0,Uzbekistan
48822,2020-05-22,56,0,Uzbekistan
48823,2020-05-21,70,0,Uzbekistan
48824,2020-05-20,78,0,Uzbekistan
48825,2020-05-19,49,1,Uzbekistan
48826,2020-05-18,12,1,Uzbekistan
48827,2020-05-17,50,0,Uzbekistan
48828,2020-05-16,46,0,Uzbekistan
48829,2020-05-15,33,0,Uzbekistan
48830,2020-05-14,65,1,Uzbekistan
48831,2020-05-13,38,0,Uzbekistan
48832,2020-05-12,91,0,Uzbekistan
48833,2020-05-11,31,0,Uzbekistan
48834,2020-05-10,51,0,Uzbekistan
48835,2020-05-09,38,0,Uzbekistan
48836,2020-05-08,65,0,Uzbekistan
48837,2020-05-07,26,0,Uzbekistan
48838,2020-05-06,18,0,Uzbekistan
48839,2020-05-05,40,0,Uzbekistan
48840,2020-05-04,22,1,Uzbekistan
48841,2020-05-03,33,0,Uzbekistan
48842,2020-05-02,48,0,Uzbekistan
48843,2020-05-01,44,0,Uzbekistan
48844,2020-04-30,63,1,Uzbekistan
48845,2020-04-29,35,0,Uzbekistan
48846,2020-04-28,17,0,Uzbekistan
48847,2020-04-27,22,0,Uzbekistan
48848,2020-04-26,29,0,Uzbekistan
48849,2020-04-25,58,1,Uzbekistan
48850,2020-04-24,62,0,Uzbekistan
48851,2020-04-23,24,1,Uzbekistan
48852,2020-04-22,35,1,Uzbekistan
48853,2020-04-21,92,0,Uzbekistan
48854,2020-04-20,70,0,Uzbekistan
48855,2020-04-19,45,1,Uzbekistan
48856,2020-04-18,70,0,Uzbekistan
48857,2020-04-17,78,0,Uzbekistan
48858,2020-04-16,137,0,Uzbekistan
48859,2020-04-15,167,0,Uzbekistan
48860,2020-04-14,133,0,Uzbekistan
48861,2020-04-13,69,0,Uzbekistan
48862,2020-04-12,172,1,Uzbekistan
48863,2020-04-11,42,0,Uzbekistan
48864,2020-04-10,27,0,Uzbekistan
48865,2020-04-09,51,1,Uzbekistan
48866,2020-04-08,107,0,Uzbekistan
48867,2020-04-07,55,0,Uzbekistan
48868,2020-04-06,76,0,Uzbekistan
48869,2020-04-05,39,0,Uzbekistan
48870,2020-04-04,37,0,Uzbekistan
48871,2020-04-03,3,0,Uzbekistan
48872,2020-04-02,14,0,Uzbekistan
48873,2020-04-01,24,0,Uzbekistan
48874,2020-03-31,4,1,Uzbekistan
48875,2020-03-30,12,0,Uzbekistan
48876,2020-03-29,29,1,Uzbekistan
48877,2020-03-28,21,0,Uzbekistan
48878,2020-03-27,18,0,Uzbekistan
48879,2020-03-26,10,0,Uzbekistan
48880,2020-03-25,6,0,Uzbekistan
48881,2020-03-24,3,0,Uzbekistan
48882,2020-03-23,13,0,Uzbekistan
48883,2020-03-22,0,0,Uzbekistan
48884,2020-03-21,10,0,Uzbekistan
48885,2020-03-20,0,0,Uzbekistan
48886,2020-03-19,7,0,Uzbekistan
48887,2020-03-18,8,0,Uzbekistan
48888,2020-03-17,2,0,Uzbekistan
48889,2020-03-16,6,0,Uzbekistan
48890,2020-10-20,0,0,Venezuela
48891,2020-10-19,878,11,Venezuela
48892,2020-10-18,289,5,Venezuela
48893,2020-10-17,0,0,Venezuela
48894,2020-10-16,464,6,Venezuela
48895,2020-10-15,614,4,Venezuela
48896,2020-10-14,635,6,Venezuela
48897,2020-10-13,619,7,Venezuela
48898,2020-10-12,684,6,Venezuela
48899,2020-10-11,757,7,Venezuela
48900,2020-10-10,677,6,Venezuela
48901,2020-10-09,615,7,Venezuela
48902,2020-10-08,608,6,Venezuela
48903,2020-10-07,679,7,Venezuela
48904,2020-10-06,683,5,Venezuela
48905,2020-10-05,1614,10,Venezuela
48906,2020-10-04,0,0,Venezuela
48907,2020-10-03,791,8,Venezuela
48908,2020-10-02,907,7,Venezuela
48909,2020-10-01,759,7,Venezuela
48910,2020-09-30,835,7,Venezuela
48911,2020-09-29,837,8,Venezuela
48912,2020-09-28,751,6,Venezuela
48913,2020-09-27,667,9,Venezuela
48914,2020-09-26,867,10,Venezuela
48915,2020-09-25,967,7,Venezuela
48916,2020-09-24,986,10,Venezuela
48917,2020-09-23,1010,9,Venezuela
48918,2020-09-22,787,8,Venezuela
48919,2020-09-21,707,8,Venezuela
48920,2020-09-20,775,9,Venezuela
48921,2020-09-19,890,9,Venezuela
48922,2020-09-18,868,10,Venezuela
48923,2020-09-17,761,9,Venezuela
48924,2020-09-16,1086,8,Venezuela
48925,2020-09-15,1029,9,Venezuela
48926,2020-09-14,910,8,Venezuela
48927,2020-09-13,967,9,Venezuela
48928,2020-09-12,840,8,Venezuela
48929,2020-09-11,1072,8,Venezuela
48930,2020-09-10,1188,8,Venezuela
48931,2020-09-09,1213,8,Venezuela
48932,2020-09-08,1061,8,Venezuela
48933,2020-09-07,1124,8,Venezuela
48934,2020-09-06,1192,8,Venezuela
48935,2020-09-05,1096,10,Venezuela
48936,2020-09-04,994,4,Venezuela
48937,2020-09-03,1127,7,Venezuela
48938,2020-09-02,1888,10,Venezuela
48939,2020-09-01,0,0,Venezuela
48940,2020-08-31,922,6,Venezuela
48941,2020-08-30,1067,17,Venezuela
48942,2020-08-29,981,0,Venezuela
48943,2020-08-28,1740,15,Venezuela
48944,2020-08-27,0,0,Venezuela
48945,2020-08-26,820,6,Venezuela
48946,2020-08-25,774,8,Venezuela
48947,2020-08-24,607,6,Venezuela
48948,2020-08-23,769,6,Venezuela
48949,2020-08-22,621,6,Venezuela
48950,2020-08-21,699,8,Venezuela
48951,2020-08-20,1171,6,Venezuela
48952,2020-08-19,895,9,Venezuela
48953,2020-08-18,1047,7,Venezuela
48954,2020-08-17,1148,5,Venezuela
48955,2020-08-16,1226,10,Venezuela
48956,2020-08-15,1012,7,Venezuela
48957,2020-08-14,1281,12,Venezuela
48958,2020-08-13,1150,9,Venezuela
48959,2020-08-12,2133,15,Venezuela
48960,2020-08-11,0,0,Venezuela
48961,2020-08-10,1639,15,Venezuela
48962,2020-08-09,0,0,Venezuela
48963,2020-08-08,886,6,Venezuela
48964,2020-08-07,981,7,Venezuela
48965,2020-08-06,861,8,Venezuela
48966,2020-08-05,1232,13,Venezuela
48967,2020-08-04,0,0,Venezuela
48968,2020-08-03,763,5,Venezuela
48969,2020-08-02,869,5,Venezuela
48970,2020-08-01,715,6,Venezuela
48971,2020-07-31,1288,7,Venezuela
48972,2020-07-30,0,0,Venezuela
48973,2020-07-29,583,5,Venezuela
48974,2020-07-28,525,4,Venezuela
48975,2020-07-27,1200,8,Venezuela
48976,2020-07-26,0,0,Venezuela
48977,2020-07-25,650,5,Venezuela
48978,2020-07-24,839,9,Venezuela
48979,2020-07-23,0,0,Venezuela
48980,2020-07-22,440,4,Venezuela
48981,2020-07-21,443,4,Venezuela
48982,2020-07-20,408,2,Venezuela
48983,2020-07-19,292,3,Venezuela
48984,2020-07-18,337,3,Venezuela
48985,2020-07-17,426,4,Venezuela
48986,2020-07-16,418,4,Venezuela
48987,2020-07-15,303,3,Venezuela
48988,2020-07-14,242,4,Venezuela
48989,2020-07-13,287,4,Venezuela
48990,2020-07-12,375,2,Venezuela
48991,2020-07-11,431,3,Venezuela
48992,2020-07-10,362,5,Venezuela
48993,2020-07-09,317,4,Venezuela
48994,2020-07-08,282,3,Venezuela
48995,2020-07-07,242,4,Venezuela
48996,2020-07-06,419,2,Venezuela
48997,2020-07-05,213,3,Venezuela
48998,2020-07-04,264,2,Venezuela
48999,2020-07-03,211,3,Venezuela
49000,2020-07-02,230,3,Venezuela
49001,2020-07-01,302,3,Venezuela
49002,2020-06-30,233,4,Venezuela
49003,2020-06-29,167,2,Venezuela
49004,2020-06-28,351,1,Venezuela
49005,2020-06-27,216,2,Venezuela
49006,2020-06-26,198,1,Venezuela
49007,2020-06-25,179,3,Venezuela
49008,2020-06-24,138,0,Venezuela
49009,2020-06-23,130,2,Venezuela
49010,2020-06-22,128,0,Venezuela
49011,2020-06-21,199,3,Venezuela
49012,2020-06-20,107,2,Venezuela
49013,2020-06-19,334,1,Venezuela
49014,2020-06-17,88,1,Venezuela
49015,2020-06-16,84,1,Venezuela
49016,2020-06-15,74,1,Venezuela
49017,2020-06-14,25,1,Venezuela
49018,2020-06-13,65,0,Venezuela
49019,2020-06-12,76,0,Venezuela
49020,2020-06-11,106,0,Venezuela
49021,2020-06-10,159,1,Venezuela
49022,2020-06-09,96,0,Venezuela
49023,2020-06-08,61,0,Venezuela
49024,2020-06-07,171,2,Venezuela
49025,2020-06-06,58,0,Venezuela
49026,2020-06-05,135,0,Venezuela
49027,2020-06-04,133,2,Venezuela
49028,2020-06-03,157,1,Venezuela
49029,2020-06-02,152,3,Venezuela
49030,2020-06-01,51,0,Venezuela
49031,2020-05-31,90,0,Venezuela
49032,2020-05-30,42,3,Venezuela
49033,2020-05-29,82,0,Venezuela
49034,2020-05-28,34,0,Venezuela
49035,2020-05-27,34,1,Venezuela
49036,2020-05-26,56,0,Venezuela
49037,2020-05-25,177,0,Venezuela
49038,2020-05-24,0,0,Venezuela
49039,2020-05-23,62,0,Venezuela
49040,2020-05-22,58,0,Venezuela
49041,2020-05-21,75,0,Venezuela
49042,2020-05-20,131,0,Venezuela
49043,2020-05-19,77,0,Venezuela
49044,2020-05-18,37,0,Venezuela
49045,2020-05-17,45,0,Venezuela
49046,2020-05-16,4,0,Venezuela
49047,2020-05-15,15,0,Venezuela
49048,2020-05-14,17,0,Venezuela
49049,2020-05-13,1,0,Venezuela
49050,2020-05-12,8,0,Venezuela
49051,2020-05-11,12,0,Venezuela
49052,2020-05-10,14,0,Venezuela
49053,2020-05-09,7,0,Venezuela
49054,2020-05-08,2,0,Venezuela
49055,2020-05-07,12,0,Venezuela
49056,2020-05-06,6,0,Venezuela
49057,2020-05-05,4,0,Venezuela
49058,2020-05-04,12,0,Venezuela
49059,2020-05-03,10,0,Venezuela
49060,2020-05-02,2,0,Venezuela
49061,2020-05-01,2,0,Venezuela
49062,2020-04-30,2,0,Venezuela
49063,2020-04-29,0,0,Venezuela
49064,2020-04-28,4,0,Venezuela
49065,2020-04-27,2,0,Venezuela
49066,2020-04-26,5,0,Venezuela
49067,2020-04-25,20,0,Venezuela
49068,2020-04-24,10,0,Venezuela
49069,2020-04-23,3,0,Venezuela
49070,2020-04-22,29,1,Venezuela
49071,2020-04-21,0,0,Venezuela
49072,2020-04-20,29,0,Venezuela
49073,2020-04-19,0,0,Venezuela
49074,2020-04-18,23,0,Venezuela
49075,2020-04-17,7,0,Venezuela
49076,2020-04-16,4,0,Venezuela
49077,2020-04-15,4,0,Venezuela
49078,2020-04-14,8,0,Venezuela
49079,2020-04-13,6,0,Venezuela
49080,2020-04-12,0,0,Venezuela
49081,2020-04-11,4,0,Venezuela
49082,2020-04-10,4,1,Venezuela
49083,2020-04-09,1,1,Venezuela
49084,2020-04-08,7,2,Venezuela
49085,2020-04-07,11,0,Venezuela
49086,2020-04-06,4,0,Venezuela
49087,2020-04-05,0,2,Venezuela
49088,2020-04-04,0,0,Venezuela
49089,2020-04-03,1,0,Venezuela
49090,2020-04-02,8,0,Venezuela
49091,2020-04-01,0,0,Venezuela
49092,2020-03-31,16,2,Venezuela
49093,2020-03-30,0,0,Venezuela
49094,2020-03-29,0,0,Venezuela
49095,2020-03-28,12,0,Venezuela
49096,2020-03-27,1,1,Venezuela
49097,2020-03-26,15,0,Venezuela
49098,2020-03-25,7,0,Venezuela
49099,2020-03-24,48,0,Venezuela
49100,2020-03-23,0,0,Venezuela
49101,2020-03-22,0,0,Venezuela
49102,2020-03-21,3,0,Venezuela
49103,2020-03-20,0,0,Venezuela
49104,2020-03-19,0,0,Venezuela
49105,2020-03-18,0,0,Venezuela
49106,2020-03-17,18,0,Venezuela
49107,2020-03-16,5,0,Venezuela
49108,2020-03-15,10,0,Venezuela
49109,2020-10-20,6,0,Vietnam
49110,2020-10-19,8,0,Vietnam
49111,2020-10-18,2,0,Vietnam
49112,2020-10-17,0,0,Vietnam
49113,2020-10-16,2,0,Vietnam
49114,2020-10-15,9,0,Vietnam
49115,2020-10-14,3,0,Vietnam
49116,2020-10-13,1,0,Vietnam
49117,2020-10-12,2,0,Vietnam
49118,2020-10-11,2,0,Vietnam
49119,2020-10-10,5,0,Vietnam
49120,2020-10-09,1,0,Vietnam
49121,2020-10-08,1,0,Vietnam
49122,2020-10-07,1,0,Vietnam
49123,2020-10-06,1,0,Vietnam
49124,2020-10-05,0,0,Vietnam
49125,2020-10-04,0,0,Vietnam
49126,2020-10-03,1,0,Vietnam
49127,2020-10-02,1,0,Vietnam
49128,2020-10-01,0,0,Vietnam
49129,2020-09-30,17,0,Vietnam
49130,2020-09-29,3,0,Vietnam
49131,2020-09-28,5,0,Vietnam
49132,2020-09-27,0,0,Vietnam
49133,2020-09-26,0,0,Vietnam
49134,2020-09-25,0,0,Vietnam
49135,2020-09-24,1,0,Vietnam
49136,2020-09-23,0,0,Vietnam
49137,2020-09-22,0,0,Vietnam
49138,2020-09-21,0,0,Vietnam
49139,2020-09-20,0,0,Vietnam
49140,2020-09-19,2,0,Vietnam
49141,2020-09-18,3,0,Vietnam
49142,2020-09-17,0,0,Vietnam
49143,2020-09-16,0,0,Vietnam
49144,2020-09-15,0,0,Vietnam
49145,2020-09-14,3,0,Vietnam
49146,2020-09-13,0,0,Vietnam
49147,2020-09-12,1,0,Vietnam
49148,2020-09-11,0,0,Vietnam
49149,2020-09-10,5,0,Vietnam
49150,2020-09-09,5,0,Vietnam
49151,2020-09-08,0,0,Vietnam
49152,2020-09-07,0,0,Vietnam
49153,2020-09-06,3,0,Vietnam
49154,2020-09-05,0,0,Vietnam
49155,2020-09-04,0,0,Vietnam
49156,2020-09-03,2,1,Vietnam
49157,2020-09-02,0,0,Vietnam
49158,2020-09-01,4,2,Vietnam
49159,2020-08-31,0,0,Vietnam
49160,2020-08-30,2,1,Vietnam
49161,2020-08-29,2,1,Vietnam
49162,2020-08-28,2,0,Vietnam
49163,2020-08-27,5,3,Vietnam
49164,2020-08-26,7,0,Vietnam
49165,2020-08-25,6,0,Vietnam
49166,2020-08-24,2,1,Vietnam
49167,2020-08-23,5,1,Vietnam
49168,2020-08-22,2,0,Vietnam
49169,2020-08-21,13,0,Vietnam
49170,2020-08-20,5,0,Vietnam
49171,2020-08-19,6,0,Vietnam
49172,2020-08-18,19,1,Vietnam
49173,2020-08-17,30,2,Vietnam
49174,2020-08-16,4,1,Vietnam
49175,2020-08-15,19,0,Vietnam
49176,2020-08-14,28,3,Vietnam
49177,2020-08-13,17,1,Vietnam
49178,2020-08-12,20,4,Vietnam
49179,2020-08-11,5,0,Vietnam
49180,2020-08-10,29,3,Vietnam
